q_id,doc_id,Gender,Name,NumSeasons,AvgPER,CareerPoints
1,2349,male,Ozell Jones,2,2.15,245
1,2350,male,Del Beshore,2,3.2,244
1,2351,male,Anthony Tucker,1,9.2,243
1,2352,male,Wardell Jackson,1,7.0,243
1,2353,male,Bobby Cattage,2,10.15,242
1,2354,male,Bob Bigelow,6,9.9,242
1,2355,male,Cleanthony Early,2,5.3,241
1,2356,female,Adriana Moises,3,9.53,241
1,2357,male,Toby Bailey,2,11.05,241
1,2358,male,Othyus Jeffers,7,8.23,241
1,2359,female,Alessandra Santos de Oliveira,3,8.57,240
1,2360,male,Ralph Lewis,5,6.96,239
1,2361,male,Georgi Glouchkov,1,5.7,239
1,2362,male,Brandon Armstrong,3,4.4,239
1,2363,male,Randy Denton,1,11.2,239
1,2364,female,Queen Egbo,1,12.1,239
1,2365,male,Sam Worthen,2,5.4,239
1,2366,female,Dana Evans,2,10.45,237
1,2367,male,Milt Williams,3,12.53,236
1,2368,male,Bob Wilson,1,7.8,236
1,2369,female,Angel Goodrich,3,8.73,235
1,2370,female,Summer Erb,3,12.73,234
1,2371,male,Yinka Dare,4,-4.02,233
1,2372,female,Kelly Faris,4,6.3,233
1,2373,male,Tommie Green,1,8.3,232
1,2374,male,Mel Nowell,1,10.5,232
1,2375,male,Bob Lochmueller,1,9.0,232
1,2376,male,Matt Fish,7,8.93,231
1,2377,male,Pascal Siakam,1,11.5,229
1,2378,male,Jabari Brown,1,11.0,227
1,2379,male,Mitch McGary,2,12.0,227
1,2380,male,Whitey Martin,1,5.4,227
1,2381,male,Joe Holland,1,11.5,226
1,2382,male,Thon Maker,1,14.0,226
1,2383,male,Ray Blume,1,9.7,226
1,2384,male,Maury King,2,12.8,226
1,2385,male,Phil Hicks,4,9.18,225
1,2386,male,Tom Riker,3,14.47,225
1,2387,female,Briana Gilbreath-Butler,2,9.6,225
1,2388,male,Jose Slaughter,1,10.5,225
1,2389,male,Clay Johnson,3,9.67,224
1,2390,female,Tamara James,2,14.15,224
1,2391,male,Henry Turner,2,13.4,224
1,2392,male,Scooter McCray,3,7.4,224
1,2393,male,DeWayne Scales,3,6.97,224
1,2394,male,Carlos Clark,2,10.5,223
1,2395,male,Michael Young,3,-3.47,223
1,2396,female,Georgia Schweitzer,3,9.13,223
1,2397,male,Nick Vanos,2,6.25,222
1,2398,male,Joe Young,2,10.65,222
1,2399,male,Art Burris,3,5.4,220
1,2400,male,Maurice Ager,6,3.28,220
1,2401,female,Clarissa Dos Santos,2,11.15,220
1,2402,male,Brandon Hunter,2,12.4,220
1,2403,male,Pape Sow,3,11.23,219
1,2404,male,Leroy Combs,1,13.5,218
1,2405,female,Jae Kingi-Cross,3,11.97,217
1,2406,female,Temi Fagbenle,3,10.8,217
1,2407,male,Paul Davis,4,16.05,217
1,2408,female,Dalma Ivanyi,4,6.28,216
1,2409,female,Laura Macchi,2,14.65,215
1,2410,male,Ron Baker,1,7.5,215
1,2411,male,Michael Wilson,7,-2.01,215
1,2412,male,Milt Wagner,2,10.8,215
1,2413,male,Johnny Jones,1,9.0,214
1,2414,male,Jarvis Varnado,6,4.58,214
1,2415,male,Nick Fazekas,3,17.73,214
1,2416,male,George Lehmann,2,10.35,213
1,2417,male,Scott Haffner,2,9.1,213
1,2418,male,Terrence Rencher,3,5.8,212
1,2419,male,Mike Harris,6,12.63,212
1,2420,male,Arnett Moultrie,2,11.7,210
1,2421,female,Kendra Wecker,3,9.83,210
1,2422,male,Reggie Geary,2,7.75,209
1,2423,female,Maria Vadeeva,2,21.8,208
1,2424,male,Dave Schellhase,2,8.6,208
1,2425,male,Lazar Hayward,3,8.37,207
1,2426,male,Cory Jefferson,2,12.95,205
1,2427,male,William Smith,2,13.15,205
1,2428,male,Rick Calloway,1,6.6,205
1,2429,male,Jeryl Sasser,2,7.65,204
1,2430,male,Michael Anderson,1,10.5,204
1,2431,male,Brady Walker,1,15.5,204
1,2432,male,Amal McCaskill,4,7.72,204
1,2433,male,Maurice Martin,2,9.3,204
1,2434,female,Danielle McCulley,2,14.0,203
1,2435,male,Doug Edwards,3,9.0,203
1,2436,male,Cory Blackwell,1,6.4,202
1,2437,male,Ed Horton,1,14.5,202
1,2438,male,Chris Harris,3,3.73,202
1,2439,male,James Young,3,7.37,202
1,2440,male,Wayne Radford,1,9.7,202
1,2441,female,Angie Braziel,3,18.03,202
1,2442,male,Mike Peplowski,5,8.26,201
1,2443,male,Cal Ramsey,4,10.7,200
1,2444,male,Ricky Ledo,4,1.02,199
1,2445,male,Travis Wear,1,8.5,199
1,2446,male,Loy Petersen,2,9.45,199
1,2447,male,Justin Williams,4,8.0,199
1,2448,male,Phil Sellers,1,14.0,198
1,2449,male,Ivano Newbill,3,7.2,198
1,2450,male,Mario Kasun,2,10.45,198
1,2451,male,Clarence Kea,2,14.15,198
1,2452,male,Tharon Mayes,3,5.83,198
1,2453,male,Jordan Williams,1,14.5,197
1,2454,female,Shaunzinski Gortman,4,7.25,197
1,2455,male,Dennis Hamilton,2,13.35,197
1,2456,male,Andrew Goudelock,3,4.8,197
1,2457,female,Blake Dietrick,5,5.62,197
1,2458,male,Andre Brown,3,7.7,197
1,2459,female,Haley Peters,1,6.8,196
1,2460,male,B.J. Tyler,1,8.5,195
1,2461,male,Lavor Postell,3,8.67,195
1,2462,female,Alanna Smith,4,7.92,195
1,2463,female,Cathy Joens,2,14.15,194
1,2464,female,Polina Tzekova,1,10.4,194
1,2465,male,Rick Wilson,2,5.85,194
1,2466,male,Al Henry,2,12.0,194
1,2467,male,Tom Kropp,2,7.35,193
1,2468,female,Katy Steding,2,12.15,193
1,2469,female,Sandora Irvin,6,9.88,193
1,2470,male,Alan Hardy,2,9.0,193
1,2471,female,Kristine Anigwe,4,8.67,193
1,2472,male,Darren Morningstar,3,12.37,192
1,2473,male,Andre Owens,2,7.6,192
1,2474,female,Abby Bishop,3,6.23,191
1,2475,male,Billy Reid,1,6.2,190
1,2476,male,Jorge Gutierrez,5,12.16,190
1,2477,female,Sydney Carter,4,4.72,190
1,2478,female,Jennifer Derevjanik,5,6.76,189
1,2479,female,Alexis Gray-Lawson,2,7.9,189
1,2480,male,Junior Burrough,1,9.0,189
1,2481,male,Miroslav Raduljica,2,9.3,189
1,2482,male,Shawnelle Scott,4,13.95,189
1,2483,male,Alan Ogg,5,22.08,188
1,2484,male,Michael Jackson,3,7.53,188
1,2485,male,Dave Batton,2,8.4,188
1,2486,male,Byron Dinkins,4,6.97,187
1,2487,male,Alton Ford,3,6.73,186
1,2488,female,Marla Brumfield,3,8.13,186
1,2489,female,Brianna Kiesel,2,7.1,186
1,2490,male,Briante Weber,6,14.32,186
1,2491,male,Antonio Burks,2,8.95,186
1,2492,female,Tye'sha Fluker,3,6.3,186
1,2493,male,Hassan Adams,2,6.7,185
1,2494,male,David Noel,1,9.0,184
1,2495,male,Bruno Sundov,9,5.32,184
1,2496,male,Chris McCullough,4,11.33,184
1,2497,male,John Rudd,1,8.2,184
1,2498,male,Dick Bunt,3,6.77,184
1,2499,female,Megan Frazee,2,12.55,183
1,2500,male,Whitey Bell,2,7.55,183
1,2501,male,Semaj Christon,1,5.7,183
1,2502,male,Jose Ortiz,2,12.05,183
1,2503,female,Deborah Carter,2,7.25,182
1,2504,male,James White,3,11.93,182
1,2505,female,Emily Engstler,1,12.4,181
1,2506,male,Barry Orms,1,3.2,181
1,2507,male,Bill Mlkvy,1,9.5,181
1,2508,male,Wiley Peck,1,8.9,180
1,2509,male,Jerome Jordan,2,17.55,180
1,2510,male,Sean Singletary,3,6.9,180
1,2511,male,Jeff Taylor,2,9.8,179
1,2512,male,Phil Walker,1,9.0,178
1,2513,female,Leaonna Odom,2,9.8,177
1,2514,male,Jacky Dorsey,5,10.74,177
1,2515,female,Bernice Mosby,3,10.67,177
1,2516,female,Kalani Brown,3,10.6,176
1,2517,female,La'Tangela Atkinson,4,11.8,176
1,2518,male,Ron Carter,2,6.75,176
1,2519,male,Harry Davis,2,8.2,175
1,2520,male,Dan Swartz,1,12.3,175
1,2521,male,Drew Barry,5,9.62,175
1,2522,female,Fran Harris,2,10.35,175
1,2523,female,Tiffany Travis,1,12.6,173
1,2524,male,Tamar Slay,3,5.47,173
1,2525,female,Wanda Guyton,2,8.3,173
1,2526,male,Rex Morgan,2,9.7,172
1,2527,male,Hubie White,2,6.2,171
1,2528,female,Sequoia Holmes,4,7.35,171
1,2529,male,Gil McGregor,1,6.8,171
1,2530,male,Cory Carr,1,5.1,171
1,2531,male,Frank Kornet,2,6.15,171
1,2532,male,Rawle Marshall,2,8.4,170
1,2533,male,Howie Carl,1,9.4,170
1,2534,female,Sonja Tate,2,10.8,170
1,2535,male,Fred Cofield,2,6.05,169
1,2536,female,Iciss Tillis,2,10.5,169
1,2537,female,Asia Taylor,5,13.52,169
1,2538,male,Wayne Simien,2,8.9,169
1,2539,female,Kate Paye,3,5.63,168
1,2540,male,Gene Short,3,9.87,168
1,2541,male,Doug Lee,3,9.43,168
1,2542,male,Derrick Jones,1,12.0,168
1,2543,male,Lynn Greer,1,14.0,167
1,2544,female,Jaynetta Saunders,2,10.2,167
1,2545,male,Isaiah Wilson,1,12.6,167
1,2546,female,Angel Robinson,3,10.17,167
1,2547,male,Stephane Lasme,2,11.7,166
1,2548,male,Russell Cross,1,15.3,166
1,2549,female,Cecilia Zandalasini,1,8.0,166
1,2550,male,Kay Felder,1,11.2,166
1,2551,female,Kelley Gibson,4,7.22,166
1,2552,male,Jakob Poeltl,1,12.2,165
1,2553,female,Marie Gulich,3,7.77,165
1,2554,male,Vitor Faverani,1,11.0,164
1,2555,male,Cory Higgins,2,8.35,164
1,2556,male,Reece Gaines,5,4.58,164
1,2557,male,Ben Handlogten,2,13.7,163
1,2558,female,Marta Xargay,2,7.25,163
1,2559,male,Randolph Childress,4,4.65,163
1,2560,male,Jermareo Davidson,2,11.05,162
1,2561,male,Steve Malovic,4,6.8,160
1,2562,male,Wally Anderzunas,1,8.8,159
1,2563,male,Vern Gardner,1,11.1,159
1,2564,male,Andy Toolson,2,6.4,159
1,2565,male,Joe Crispin,3,13.9,158
1,2566,male,Larry Mikan,1,8.4,158
1,2567,male,Quinn Cook,3,11.33,158
1,2568,female,JiSu Park,3,6.03,158
1,2569,female,Jocelyn Willoughby,2,7.05,157
1,2570,male,Rob Kurz,1,11.8,157
1,2571,male,Dwayne McClain,1,8.3,157
1,2572,male,Josh Grant,1,11.7,157
1,2573,male,Kenny Natt,5,5.56,156
1,2574,male,Mengke Bateer,3,2.27,156
1,2575,female,Trena Trice,2,10.6,155
1,2576,female,Tiffany McCain,3,4.03,155
1,2577,male,Mario West,4,9.4,154
1,2578,male,Tomas Satoransky,1,8.5,154
1,2579,male,Sergei Monia,3,8.2,154
1,2580,male,Jim Brasco,3,7.47,154
1,2581,male,Bill Chamberlain,1,14.2,153
1,2582,male,Alex Acker,4,8.45,153
1,2583,male,Pete Williams,2,6.9,153
1,2584,male,Norris Coleman,1,6.6,153
1,2585,male,Brett Szabo,1,8.8,153
1,2586,male,Toure' Murry,4,-6.48,152
1,2587,male,Eddie Phillips,1,7.5,152
1,2588,male,Travis Williams,2,11.25,151
1,2589,female,Shereka Wright,2,11.15,151
1,2590,male,Nicolas Brussino,1,10.7,150
1,2591,female,Beatrice Mompremier,3,10.7,150
1,2592,male,Damion James,3,6.77,150
1,2593,female,Stephanie Mavunga,3,12.47,149
1,2594,male,Malik Hairston,2,11.8,149
1,2595,female,Farhiya Abdi,3,6.53,149
1,2596,female,Cindy Blodgett,3,12.9,149
1,2597,female,Linda Frohlich,2,14.35,149
1,2598,male,Theron Smith,2,6.8,149
1,2599,male,Shawn Long,1,24.1,148
1,2600,male,Bo Erias,1,8.9,148
1,2601,male,Jim Slaughter,1,10.1,147
1,2602,male,Rickey Williams,1,9.6,147
1,2603,male,Jesse Arnelle,1,12.6,147
1,2604,male,Plummer Lott,2,3.5,147
1,2605,female,Rhonda Blades,2,4.4,146
1,2606,female,Courtney Clements,2,4.25,146
1,2607,male,Greg Griffin,1,6.8,145
1,2608,male,Kevon Looney,2,16.0,144
1,2609,female,Markita Aldridge,2,6.65,144
1,2610,male,Gary Bradds,2,15.55,144
1,2611,male,Howie Montgomery,1,9.9,144
1,2612,female,Kelly Santos,3,10.7,143
1,2613,female,Carla Cortijo,2,14.7,142
1,2614,male,J.R. Giddens,4,13.25,142
1,2615,female,Keitha Dickerson,1,7.1,142
1,2616,male,Jamal Sampson,5,14.14,142
1,2617,male,Sam Stith,1,7.9,141
1,2618,female,Bella Alarie,2,12.1,140
1,2619,male,Randolph Morris,4,5.55,140
1,2620,male,Malcolm Lee,3,-0.2,140
1,2621,male,Keith Smith,1,6.0,138
1,2622,male,Dick Atha,2,10.15,137
1,2623,female,Marianna Tolo,1,10.0,137
1,2624,female,Carla McGhee,3,24.37,137
1,2625,male,Alex Bradley,1,12.4,137
1,2626,female,Toni Young,2,9.35,137
1,2627,male,Claude Gregory,2,17.9,136
1,2628,female,Tiffany Stansbury,2,14.1,136
1,2629,male,Roger Brown,4,5.5,135
1,2630,female,Tricia Bader Binford,5,6.14,135
1,2631,male,Jim Mooney,1,9.5,135
1,2632,male,Rich King,4,2.97,135
1,2633,male,Jeremy Richardson,8,4.25,135
1,2634,male,Levi Fontaine,1,12.1,134
1,2635,male,Juaquin Hawkins,1,7.3,134
1,2636,male,Bob Anderegg,1,9.3,133
1,2637,male,Garry Witts,1,9.5,132
1,2638,male,Dick Duckett,1,8.0,132
1,2639,male,Michael Hawkins,4,7.58,132
1,2640,male,C.J. Wilcox,3,8.1,132
1,2641,female,Shantia Owens,2,6.5,131
1,2642,female,Bethany Donaphin,2,5.65,131
1,2643,male,John Garris,1,18.5,131
1,2644,male,Rodney Monroe,1,8.8,131
1,2645,male,Brian Davis,1,9.2,131
1,2646,female,Davellyn Whyte,1,10.4,130
1,2647,male,Monte Towe,1,10.3,130
1,2648,male,Keith Booth,2,10.4,130
1,2649,female,Kiara Leslie,2,7.7,130
1,2650,male,Dejounte Murray,1,9.6,130
1,2651,female,Clarissa Davis-Wrightsil,1,18.3,130
1,2652,male,Greg Stokes,2,1.2,130
1,2653,male,Lou Roe,2,6.0,130
1,2654,male,Bill Jones,1,13.9,129
1,2655,male,Tom Ingelsby,1,9.5,129
1,2656,female,Awak Kuier,2,11.2,129
1,2657,male,Travis Grant,2,10.4,128
1,2658,male,Bubba Wells,1,11.1,128
1,2659,female,Ally Malott,2,9.15,128
1,2660,male,Olumide Oyedeji,3,10.4,127
1,2661,female,Amaya Valdemoro,3,15.73,127
1,2662,male,Jerome Anderson,2,11.55,127
1,2663,female,Franthea Price,1,14.2,127
1,2664,male,Nathan Jawai,2,1.7,126
1,2665,male,Dave Henderson,1,6.7,126
1,2666,male,Bill Ligon,1,11.8,126
1,2667,male,Jake Ford,2,14.7,126
1,2668,male,Cliff Barker,1,10.8,126
1,2669,male,Gabe Pruitt,2,7.95,125
1,2670,male,Georgios Papagiannis,1,12.7,124
1,2671,female,Cass Bauer-Bilodeau,3,4.17,124
1,2672,male,Jack Kiley,2,1.6,124
1,2673,male,Dexter Pittman,6,4.67,124
1,2674,female,Erica White,2,9.2,123
1,2675,male,Travis Hansen,1,7.2,123
1,2676,female,Megan Duffy,3,5.17,123
1,2677,male,Lorenzo Charles,1,11.5,122
1,2678,male,Corny Thompson,1,6.0,122
1,2679,female,Joyner Holmes,3,8.53,122
1,2680,male,David Vanterpool,1,10.9,122
1,2681,male,Esteban Batista,2,9.8,121
1,2682,male,Zabian Dowdell,1,11.7,121
1,2683,female,Octavia Blue,3,5.77,121
1,2684,female,Trisha Stafford-Odom,2,7.65,121
1,2685,female,Nina Bjedov,1,12.3,121
1,2686,male,Charles O'Bannon,2,11.9,120
1,2687,male,George Patterson,1,7.9,120
1,2688,female,Charmin Smith,4,3.12,120
1,2689,male,Corey Crowder,2,2.95,120
1,2690,male,Andrae Patterson,2,13.1,120
1,2691,male,David Nwaba,1,12.1,120
1,2692,female,Olivia Nelson-Ododa,1,10.5,120
1,2693,male,Tom Payne,1,15.0,119
1,2694,male,Melvin Newbern,1,11.5,119
1,2695,male,Porter Meriwether,1,12.4,119
1,2696,male,Morris Almond,3,6.0,119
1,2697,male,Jim Marsh,1,8.6,119
1,2698,male,Kim English,1,7.9,119
1,2699,male,Bill Zopf,1,9.6,118
1,2700,male,Bert Cook,1,8.5,118
1,2701,male,Greg Fillmore,2,4.9,118
1,2702,male,Ken McBride,1,7.9,117
1,2703,male,George Blaney,1,7.8,117
1,2703,male,John Turner,1,7.8,117
1,2704,female,Tara Williams,2,15.75,117
1,2705,male,Larry Cannon,1,10.2,117
1,2706,male,Vincenzo Esposito,1,5.2,116
1,2707,male,Mike Niles,1,6.7,115
1,2708,female,Andrea Gardner,2,10.85,114
1,2709,male,Randell Jackson,2,5.8,114
1,2710,male,JaJuan Johnson,1,11.4,114
1,2711,male,Bob Martin,2,5.1,113
1,2712,male,Mickell Gladness,3,7.27,112
1,2713,male,Jeff Sanders,4,7.95,112
1,2714,male,Walt Kirk,1,9.7,111
1,2715,male,Dave Popson,5,7.28,110
1,2716,male,Terrel Harris,4,0.83,110
1,2717,male,Len Kosmalski,2,11.05,110
1,2718,male,Paul Ruffner,3,12.1,109
1,2719,female,Nicole Levesque,1,6.8,109
1,2720,male,Marko Milic,2,11.15,108
1,2721,male,Damone Brown,4,1.58,108
1,2722,male,Antonis Fotsis,1,11.3,108
1,2723,female,Megan Mahoney,2,5.5,107
1,2724,male,Dwayne Jones,5,5.84,107
1,2725,male,Thomas Hamilton,2,7.85,107
1,2726,male,Rod Freeman,1,10.9,106
1,2727,male,Malcolm Thomas,8,8.72,106
1,2728,female,Alex Harden,2,7.05,106
1,2729,female,Tracy Henderson,2,6.35,106
1,2730,male,Jack Foley,3,15.4,106
1,2731,male,Wade Baldwin,1,6.4,106
1,2732,male,Skip Harlicka,1,14.8,106
1,2733,male,Billy Donovan,1,8.7,105
1,2734,male,Gary Gray,1,5.4,105
1,2735,female,Susanna Bonfiglio,1,15.2,105
1,2736,female,Paris Kea,2,10.7,105
1,2737,male,Bob Verga,1,13.3,104
1,2738,female,Stacy Clinesmith,3,10.03,103
1,2739,male,Dragan Tarlac,1,5.6,103
1,2740,female,Christy Smith,2,22.25,102
1,2741,female,Jennie Simms,2,8.25,102
1,2742,female,DiDi Richards,2,6.3,102
1,2743,male,Robert Werdann,3,10.0,101
1,2744,male,Oliver Robinson,1,14.1,101
1,2745,male,Jordan Adams,2,15.05,101
1,2746,male,Mike Gibson,2,8.65,101
1,2747,male,Walter Palmer,2,10.65,100
1,2748,male,Norm Swanson,1,4.0,100
1,2749,female,Lexie Hull,1,5.5,100
1,2750,male,Geoff Crompton,5,5.56,99
1,2751,male,Owen Wells,1,12.9,99
1,2752,female,Natalie Novosel,1,11.9,99
1,2753,female,Andrea Garner,1,8.0,99
1,2754,male,Ryan Stack,2,7.15,99
1,2755,male,John Edwards,2,5.75,99
1,2756,male,Reggie Smith,2,8.5,99
1,2757,male,Glenn Mosley,2,6.4,98
1,2758,female,Tiffany Woosley,2,7.15,98
1,2759,male,Axel Toupane,4,3.0,98
1,2760,female,DeTrina White,2,11.7,98
1,2761,male,Maurice Ndour,1,11.3,98
1,2762,male,Okaro White,1,7.5,98
1,2763,male,Jay Guidinger,2,10.0,98
1,2764,female,Maya Caldwell,1,17.0,98
1,2765,male,Kenny Rollins,1,7.9,98
1,2766,female,Meighan Simmons,2,3.85,97
1,2767,female,Chen Nan,1,8.7,97
1,2768,male,Viacheslav Kravtsov,2,12.45,97
1,2769,male,Devyn Marble,2,5.55,97
1,2770,male,R.J. Hunter,2,2.25,97
1,2771,female,Jolene Anderson,1,7.4,97
1,2772,female,Andrea Kuklova,1,8.6,97
1,2773,male,J.R. Henderson,1,9.0,97
1,2774,male,Wayne Sappleton,1,7.7,96
1,2775,male,Bryce Cotton,4,10.5,96
1,2775,male,Cierra Burdick,4,10.5,96
1,2776,male,Dennis DuVal,2,11.1,96
1,2777,male,Vince Taylor,1,7.6,95
1,2778,male,Kevin Jones,1,11.1,95
1,2779,female,Nadirah McKenith,2,9.4,94
1,2780,male,Art Collins,1,4.3,94
1,2781,female,Keisha Anderson,3,5.5,94
1,2782,female,Veronica Burton,1,10.1,94
1,2783,female,Saniya Chong,2,8.1,94
1,2784,male,Bryn Forbes,1,5.9,94
1,2785,male,Furkan Aldemir,1,12.0,93
1,2786,female,Celine Dumerc,1,8.4,93
1,2787,male,Scott English,1,11.2,93
1,2788,male,Trey Johnson,5,6.8,93
1,2789,female,Laura Summerton,2,7.3,93
1,2790,male,Corey Williams,2,8.65,92
1,2791,female,Jana Vesela,1,13.4,92
1,2792,male,Marcus Brown,2,7.0,92
1,2793,male,Nate Johnston,3,15.5,92
1,2794,female,Shanele Stires,3,10.83,92
1,2795,female,Maite Cazorla,1,6.4,92
1,2796,female,Joy Holmes-Harris,1,14.7,91
1,2797,male,Mike Silliman,1,8.0,91
1,2797,male,Charlie Sitton,1,8.0,91
1,2798,male,Al Hairston,2,10.65,91
1,2799,female,Dave Zeller,1,9.1,90
1,2799,female,Francesca Zara,1,9.1,90
1,2800,male,Dave Zeller,1,9.1,90
1,2800,male,Francesca Zara,1,9.1,90
1,2801,male,Herb White,1,8.4,90
1,2802,female,Jocelyn Penn,2,45.85,90
1,2803,male,Sherell Ford,1,16.4,90
1,2804,female,Oksana Zakaluzhnaya,1,12.6,89
1,2805,male,Jim Luisi,1,7.6,89
1,2806,male,Dan O'Sullivan,6,16.02,89
1,2807,male,Jamison Brewer,4,8.5,89
1,2808,male,Tornike Shengelia,4,6.17,88
1,2809,female,Kamiko Williams,1,6.5,88
1,2810,male,Jeff Trepagnier,3,9.4,88
1,2811,male,James Nunnally,3,6.13,88
1,2812,male,Winston Crite,2,-5.25,87
1,2813,female,Tai Dillard,3,2.07,87
1,2814,male,Frank Radovich,1,9.8,87
1,2815,male,Jarell Eddie,2,10.35,87
1,2816,male,Cheick Diallo,1,16.8,87
1,2817,male,Hal Uplinger,1,10.7,86
1,2818,male,Coby Karl,4,-2.53,86
1,2819,male,Torraye Braggs,4,9.65,86
1,2820,male,John Stroeder,4,-0.05,86
1,2821,male,Sam Ranzino,1,9.5,86
1,2822,male,Eric McWilliams,1,5.9,86
1,2823,male,Devin Gray,4,6.82,85
1,2824,male,Vassilis Spanoulis,1,5.4,85
1,2825,male,Alex Stivrins,6,3.25,85
1,2826,male,Ben Kelso,1,6.8,85
1,2827,male,Kasib Powell,1,9.0,84
1,2828,male,Gerald Fitch,1,10.2,84
1,2829,male,Maurice Carter,3,5.9,84
1,2830,male,Ronnie Valentine,1,10.3,84
1,2831,male,Ron Cavenall,2,5.75,84
1,2832,male,Mark Crow,1,12.8,84
1,2833,male,Predrag Savovic,1,6.0,83
1,2834,male,Jackie Robinson,3,12.9,83
1,2835,male,Malik Beasley,1,13.7,83
1,2836,male,Henry Ward,1,10.3,83
1,2837,female,Brandi McCain,1,6.9,83
1,2838,male,Robert Archibald,5,5.82,83
1,2839,female,Ann Strother,3,13.63,83
1,2840,male,Rick Hughes,1,10.9,82
1,2841,female,Angelina Williams,2,8.55,81
1,2842,male,Doug Roth,1,8.2,81
1,2843,male,Derrick Caracter,1,10.0,81
1,2844,male,Ruben Nembhard,3,12.67,80
1,2845,male,Gerald Brown,1,7.3,80
1,2846,male,Xavier Munford,1,9.9,80
1,2847,female,Tiffany Bias,3,5.6,80
1,2848,male,Gerald Madkins,3,7.43,80
1,2849,male,Ruben Wolkowyski,2,3.8,80
1,2850,male,Donnie Boyce,2,12.35,79
1,2851,male,Gal Mekel,2,2.95,79
1,2852,male,Bryce Dejean-Jones,1,9.6,79
1,2852,male,Malachi Richardson,1,9.6,79
1,2853,female,Arella Guirantes,1,4.8,79
1,2854,female,Jaime Nared,1,6.9,79
1,2855,male,Bryce Dejean-Jones,1,9.6,79
1,2855,male,Malachi Richardson,1,9.6,79
1,2856,male,Jim Grandholm,1,16.5,79
1,2857,male,Jake Layman,1,4.9,78
1,2858,male,Carl Henry,1,12.5,78
1,2859,male,Igor Rakocevic,1,8.4,78
1,2860,female,Charisse Sampson,1,17.0,78
1,2861,male,Bud Acton,1,9.5,77
1,2862,male,Terry Thomas,1,16.3,77
1,2863,male,Tom Stith,1,6.5,77
1,2864,male,Darnell Mee,2,10.8,76
1,2865,female,Tasha Butts,1,7.9,76
1,2866,male,Paul Stovall,1,9.4,76
1,2867,male,Steve Hamer,1,8.9,76
1,2868,male,Lars Hansen,1,13.6,76
1,2869,male,Greg Butler,3,1.0,76
1,2870,male,Bato Govedarica,1,7.1,75
1,2871,male,Ron Johnson,3,7.03,74
1,2872,male,Frank Russell,1,14.5,74
1,2873,male,Steffond Johnson,1,4.7,74
1,2874,male,Brendan McCann,3,1.67,74
1,2875,male,Jarnell Stokes,5,21.1,74
1,2876,male,Nick Johnson,1,4.8,74
1,2877,female,Jamie Cassidy,1,15.5,74
1,2878,female,Tia Jackson,1,11.2,74
1,2879,female,Niesa Johnson,2,11.55,73
1,2880,female,Lenae Williams,1,4.1,73
1,2881,male,Mickey Dillard,1,7.0,73
1,2882,male,Steve Bardo,3,16.13,73
1,2883,male,Harold Jamison,2,10.25,72
1,2884,male,Zarko Paspalj,1,4.3,72
1,2885,male,Mike Morrison,1,4.2,72
1,2886,female,Victoria Dunlap,2,14.65,72
1,2887,male,Chris Garner,2,3.3,72
1,2888,male,Wayne Yates,1,4.1,72
1,2889,male,Kiwane Garris,2,2.4,72
1,2890,male,Al Carlson,1,9.0,72
1,2891,male,Dionte Christmas,1,11.1,71
1,2892,male,Everette Stephens,2,25.35,71
1,2893,female,Morenike Atunrase,1,7.6,71
1,2894,male,Ha Seung-Jin,2,4.7,70
1,2895,female,Jameka Jones,1,0.3,70
1,2896,female,Jelena Milovanovic,1,9.7,70
1,2897,female,Pat Dunn,1,9.4,70
1,2897,female,Taylor Lilley,1,9.4,70
1,2898,male,Kevin Burleson,1,5.1,70
1,2899,male,Elmer Bennett,5,13.72,70
1,2900,male,Luis Flores,3,17.53,70
1,2901,male,Courtney Fortson,3,9.93,70
1,2902,male,Pat Dunn,1,9.4,70
1,2902,male,Taylor Lilley,1,9.4,70
1,2903,male,Essie Hollis,1,11.8,69
1,2904,male,Ben Clyde,1,11.3,69
1,2905,male,Bob Carney,1,8.7,69
1,2906,male,Barry Yates,1,10.7,69
1,2907,female,Navonda Moore,2,5.8,69
1,2908,female,Jacki Gemelos,2,6.7,68
1,2909,male,Johnny Horan,3,1.93,68
1,2910,male,Lari Ketner,4,2.2,68
1,2911,male,Richard Coffey,1,7.9,68
1,2912,male,Tony Harris,3,9.17,68
1,2913,male,Shayne Whittington,2,13.7,68
1,2914,male,Bucky McConnell,1,11.6,68
1,2915,female,Quianna Chaney,1,8.1,68
1,2916,male,Ray Ragelis,1,6.1,68
1,2917,male,Tim James,3,7.73,68
1,2918,female,Lindsey Yamasaki,2,7.05,68
1,2919,male,Odis Allison,1,4.7,67
1,2920,female,Anastasia Kostaki,1,0.7,67
1,2921,male,Jerome Dyson,1,11.3,67
1,2922,male,Mirsad Turkcan,3,9.6,66
1,2923,male,Kurk Lee,1,5.6,66
1,2924,male,Clarence Glover,1,14.0,65
1,2925,female,Iliana Rupert,1,10.5,65
1,2926,male,Goo Kennedy,1,7.8,65
1,2927,male,Norm Cook,2,7.05,65
1,2928,female,Daedra Charles,1,9.6,64
1,2929,male,Jim Rowinski,4,16.75,64
1,2930,male,Dean Oliver,2,8.6,64
1,2931,female,Nancy Lieberman,1,6.4,64
1,2932,female,Rankica Sarenac,1,14.4,64
1,2933,male,Nate DeLong,1,21.1,64
1,2934,male,Kim Anderson,1,3.0,63
