q_id,Gender,Name,NumSeasons,AvgPER,CareerPoints
1,female,Jessica Bibby,1,4.9,19
1,female,Larecha Jones,1,7.7,19
1,male,John Greig,1,19.9,19
1,male,Luke Zeller,1,5.6,19
1,female,Lesley Brown,1,10.7,19
1,male,Dexter Boney,1,10.2,19
1,female,Anita Maxwell,1,10.6,19
1,female,LaNeishea Caufield,1,8.6,19
1,male,Ken Wilburn,2,13.05,18
1,male,Dan McClintock,1,9.9,18
1,male,Matt Wenstrom,1,15.6,18
1,male,Mychel Thompson,1,2.2,18
1,female,Takeisha Lewis,1,13.5,18
1,male,Kris Joseph,3,0.37,18
1,male,Noel Felix,1,-1.1,18
1,female,Katie Benzan,1,21.3,18
1,male,Jeff Webster,1,7.0,18
1,female,Margo Graham,1,5.7,18
1,male,Anthony Pullard,1,9.2,17
1,male,Antoine Rigaudeau,1,-2.4,17
1,male,Bill Mayfield,1,6.8,17
1,female,Maren Walseth,2,6.95,17
1,male,Drew Gordon,1,3.7,17
1,male,Fred Vinson,2,-2.75,17
1,male,Forrest McKenzie,1,-2.2,17
1,female,Katarina Lazic,1,1.3,17
1,male,Vester Marshall,1,3.4,17
1,male,Tony Dawson,2,10.95,17
1,female,Chucky Jeffery,2,17.55,17
1,female,Ashley Houts,1,7.8,17
1,male,Sherron Collins,1,3.6,17
1,male,Bubba Wilson,1,2.1,17
1,male,Chuck Grigsby,1,9.9,16
1,female,Shona Thorburn,1,2.4,16
1,male,Edy Tavares,3,19.0,16
1,male,Joe Reaves,1,10.8,16
1,male,Richard Rellford,1,11.6,16
1,female,Lauren Ervin,1,9.0,16
1,female,Waltiea Rolle,1,16.4,16
1,male,Raymond Brown,1,-0.9,16
1,male,Cezary Trybanski,4,-8.72,16
1,male,Gene Dyker,1,0.4,16
1,male,George Feigenbaum,1,2.2,16
1,male,Danny Doyle,1,22.2,16
1,male,Bob Davis,1,-1.0,16
1,male,Arvid Kramer,1,6.6,16
1,male,Bob Hogsett,1,12.7,16
1,female,Katasha Artis,1,3.3,16
1,female,Chioma Nnamaka,1,3.0,16
1,male,Jerome Henderson,2,17.65,16
1,female,Yolanda Paige,1,9.5,16
1,male,Aaron Miles,1,6.0,16
1,male,Elmer Behnke,1,7.8,16
1,female,Charel Allen,1,7.0,16
1,male,Eric Dawson,1,14.6,15
1,male,Bill Ebben,1,1.1,15
1,male,Will Cherry,1,5.8,15
1,male,Ivan McFarlin,1,12.2,15
1,male,Guy Morgan,1,9.9,15
1,female,Texlin Quinney,1,8.6,15
1,female,Jaylyn Agnew,1,0.1,15
1,female,Joy Cheek,1,3.3,15
1,male,Ira Bowman,3,12.97,15
1,male,Ralph Drollinger,1,5.3,15
1,male,Travis Leslie,1,14.6,14
1,female,Aneta Kausaite,1,7.5,14
1,male,Jerry Grote,1,14.9,14
1,male,Marcus Georges-Hunt,1,10.2,14
1,male,Moe Radovich,1,20.0,14
1,female,Michelle Reed,1,8.3,14
1,female,Amanda Wilson,2,10.95,14
1,male,Derek Grimm,1,7.9,14
1,male,Tony Zeno,1,0.2,14
1,female,Yvette Angel,1,7.8,14
1,male,John McConathy,1,1.7,14
1,male,Keith Starr,1,3.7,14
1,male,Stevin Smith,1,3.3,14
1,male,Joe Binion,1,12.0,14
1,female,Nikki Greene,1,7.1,14
1,female,Monique Ambers,1,6.1,14
1,male,Don Bielke,1,12.2,14
1,male,Bruce Douglas,1,5.7,14
1,male,Edwin Ubiles,1,7.3,14
1,male,Chinanu Onuaku,1,12.3,14
1,female,Chelsea Hopkins,2,3.25,13
1,male,Chris Munk,1,14.5,13
1,male,Dick Knostman,1,17.4,13
1,male,Desmond Ferguson,1,11.3,13
1,male,Kyle Wiltjer,1,6.7,13
1,female,Evelyn Akhator,1,3.3,13
1,male,Earl Jones,2,-4.5,13
1,male,Frank Reddout,1,42.5,13
1,male,Howard Nathan,1,11.3,13
1,female,Chelsey Perry,1,2.9,13
1,male,Korleone Young,1,31.3,13
1,male,Evric Gray,1,2.8,13
1,male,Dan Godfread,2,10.15,13
1,male,George McLeod,1,2.9,12
1,female,Tanja Kostic,2,2.2,12
1,male,Sam Sibert,1,6.4,12
1,female,Jamie Weisner,1,9.7,12
1,male,D.J. Kennedy,1,4.7,12
1,male,Courtney Sims,4,1.93,12
1,male,Pickles Kennedy,1,3.8,12
1,male,Jimmy Darrow,1,5.9,12
1,male,Brian Martin,3,-0.7,12
1,male,Ron Rowan,1,22.2,12
1,male,Mo Mahoney,2,6.45,12
1,male,A.J. Wynder,1,7.6,12
1,female,Olga Firsova,1,14.5,12
1,male,Ken Austin,1,5.6,12
1,male,Dave Magley,1,3.9,12
1,male,Edmund Lawrence,1,19.4,12
1,female,Darryl Johnson,1,9.7,12
1,male,Demetrius Calip,1,1.8,11
1,male,Troy Bell,1,-4.5,11
1,male,Fred Diute,1,-2.3,11
1,female,Sparkle Taylor,1,14.0,11
1,male,Leonard Taylor,1,3.8,11
1,male,Bob Santini,1,12.7,11
1,male,James Lang,1,6.6,11
1,female,Mactabene Amachree,3,12.23,11
1,male,Peter John,1,8.2,11
1,male,Pete Darcey,1,-5.7,11
1,male,Isaac Fontaine,1,-0.9,11
1,male,Myron Jackson,1,10.6,11
1,male,Tito Maddox,1,11.2,11
1,male,John Rennicke,1,-1.3,11
1,male,Frank Schade,1,5.8,10
1,male,Steve Lingenfelter,2,2.95,10
1,male,Taylor Griffin,1,5.2,10
1,female,Jasmina Perazic-Gipe,1,8.2,10
1,male,Tom Brennan,1,5.6,10
1,male,Norm Stewart,1,-1.9,10
1,male,Eric Moreland,2,24.1,10
1,male,Rastko Cvetkovic,1,2.1,10
1,female,Sam Thomas,1,1.1,10
1,female,Angela Jackson,1,12.2,10
1,male,Diamond Stone,1,-1.2,10
1,female,Leigh Aziz,1,5.1,10
1,female,Giuliana Mendiola,1,11.4,10
1,female,Sonja Mallory,1,7.7,10
1,male,Greg Deane,1,4.5,10
1,female,Kelly Boucher,1,4.6,10
1,male,Demetrius Jackson,1,30.8,10
1,male,Ron Shavlik,2,-3.75,10
1,female,Tess Madgen,1,8.9,10
1,male,Perry Warbington,1,3.1,10
1,male,Derrick Byars,1,14.9,10
1,male,Kosta Perovic,1,10.3,10
1,female,Mila Nikolich,1,7.1,10
1,male,Rod Knowles,1,-0.1,9
1,male,Logan Vander,1,1.8,9
1,female,Jenni Benningfield,1,7.6,9
1,male,Cuonzo Martin,2,0.35,9
1,male,Jerry Fowler,1,3.8,9
1,female,Lindsay Bowen,1,1.4,9
1,male,Myron Brown,1,14.7,9
1,female,Chanel Mokango,1,2.7,9
1,male,Jim Ray,2,-0.85,9
1,female,Chelsea Poppens,1,6.4,9
1,male,Joe Crawford,1,10.8,9
1,male,Rolando Ferreira,1,-7.6,9
1,male,Curtis Kitchen,1,18.5,9
1,female,Willnett Crockett,1,9.5,9
1,male,David Cooke,1,6.7,9
1,male,Jerel McNeal,1,1.2,9
1,male,Wayman Britt,1,13.5,9
1,male,Sherwin Raiken,1,-3.2,9
1,male,Brant Weidner,1,5.4,8
1,male,Hiram Fuller,1,3.6,8
1,male,Geno Carlisle,1,18.1,8
1,female,Anneli Maley,1,12.9,8
1,male,Marv Winkler,1,11.4,8
1,female,Lorela Cubaj,1,3.4,8
1,female,Nicole Kubik,2,6.8,8
1,male,Ronnie MacGilvray,1,7.9,8
1,male,Gary Bergen,1,4.7,8
1,male,Andrew Levane,1,-4.1,8
1,male,Mark Wade,2,12.9,8
1,male,Alvin Heggs,1,20.7,8
1,male,Matt Othick,1,5.9,8
1,male,A.J. Bramlett,1,-0.4,8
1,male,Orlando Graham,1,6.7,8
1,male,Doug Kistler,1,12.1,8
1,male,Andy Rautins,1,-1.2,8
1,male,Ryan Reid,1,17.6,8
1,male,Walter Sharpe,1,4.8,8
1,female,Miranda Ayim,1,5.0,8
1,male,Norman Black,1,1.9,8
1,male,Stefano Rusconi,1,2.4,8
1,female,Heather Burge,1,0.9,7
1,male,Worthy Patterson,1,11.0,7
1,female,Trina Frierson,1,2.3,7
1,female,Sui Feifei,1,6.7,7
1,female,Dwight Waller,1,2.3,7
1,male,Yuta Tabuse,1,15.6,7
1,male,Rickie Winslow,1,-3.4,7
1,female,Romana Hamzova,1,5.3,7
1,female,Michaela Pavlickova,2,7.0,7
1,male,D.J. Stephens,1,16.1,7
1,male,Glenn Hagan,1,18.1,7
1,male,Fab Melo,1,4.9,7
1,male,Pape Sy,1,9.2,7
1,male,Bob Knight,1,11.9,7
1,male,John Barber,1,4.2,7
1,female,Katelan Redmon,1,1.2,7
1,male,Jay Edwards,1,7.8,7
1,male,Jerry Smith,1,7.8,7
1,female,Zuzi Klimesova,2,9.1,7
1,female,Kristi Cirone,1,21.5,7
1,female,Danielle Viglione,1,5.7,7
1,male,Voise Winters,1,-5.6,6
1,female,Raigyne Louis,1,2.0,6
1,female,Natasha Mack,1,9.0,6
1,female,Abi Olajuwon,1,5.9,6
1,male,Erik Murphy,1,0.2,6
1,male,Bill Edwards,1,-0.4,6
1,male,Keith Appling,1,-4.8,6
1,male,Terry Crosby,1,3.5,6
1,male,Monti Davis,3,14.43,6
1,female,Victoria Macaulay,1,14.5,6
1,male,Jeff Lebo,1,5.8,6
1,male,Richard Morton,1,12.9,6
1,female,Anne Marie Armstrong,1,10.6,6
1,male,Dave Fedor,1,2.2,6
1,female,Rhonda Banchero,1,1.7,6
1,male,Jack McCloskey,1,7.8,6
1,male,Paul Noel,1,2.3,6
1,male,DeMarco Johnson,1,0.5,6
1,male,Cozell McQueen,1,58.3,6
1,female,Julie Wojta,1,17.7,6
1,male,Ricky Blanton,1,19.3,6
1,male,Ed Searcy,1,5.6,6
1,male,Robert Churchwell,1,1.2,6
1,male,Duje Dukan,1,4.2,6
1,female,Greg Lee,1,12.8,6
1,male,Dennis Boyd,1,-4.0,6
1,female,Jenny Mowe,1,12.8,6
1,male,Coty Clarke,1,23.9,6
1,male,Sid Catlett,1,-1.4,6
1,female,Danielle Page,1,15.4,6
1,male,Reggie Hanson,1,6.9,6
1,female,Lanay Montgomery,1,6.6,6
1,male,Jamal Robinson,1,-1.9,6
1,male,Thanasis Antetokounmpo,1,32.9,6
1,male,Jesse Branson,1,10.3,5
1,male,Renaldo Major,1,-3.7,5
1,male,Jimmy Carruth,1,9.7,5
1,male,Kirk Penney,2,-5.75,5
1,male,Bernie Harris,1,3.6,5
1,female,LaCharlotte Smith,1,24.7,5
1,male,Mark Minor,1,6.8,5
1,male,Tony Bobbitt,1,11.7,5
1,male,Blaine Denning,1,18.9,5
1,female,Megan Compain,1,3.2,5
1,female,Chloe Jackson,1,2.4,5
1,female,Anriel Howard,1,4.0,5
1,male,Chuck Osborne,1,4.7,5
1,male,Makhtar N'Diaye,1,3.9,5
1,male,Guillermo Diaz,1,9.9,5
1,male,Ratko Varda,1,15.0,5
1,male,Allen Murphy,1,1.8,5
1,male,Kiana Williams,1,1.8,5
1,male,Josh Akognon,1,15.3,5
1,male,Dennis Horner,1,6.6,5
1,male,Ryan Robertson,1,2.6,5
1,male,Roger Burkman,1,15.5,5
1,male,Branden Dawson,1,7.1,5
1,male,Dennis Stewart,1,24.4,4
1,male,A.W. Holt,1,-1.8,4
1,male,Jeff Slade,1,5.8,4
1,female,Jillian Alleyne,2,11.3,4
1,male,Dave Britton,1,18.0,4
1,male,Michael Gbinije,1,-2.1,4
1,male,Ian Lockhart,1,76.3,4
1,male,Garth Joseph,3,-5.0,4
1,female,Stacey Ford,2,24.25,4
1,male,Cedric Lewis,1,62.7,4
1,male,Brice Johnson,1,17.2,4
1,male,Ricky Grace,1,10.8,4
1,male,Allie McGuire,1,10.3,4
1,male,Skeeter Henry,1,5.6,4
1,male,Jim Burns,1,4.3,4
1,female,Renee Robinson,1,26.1,4
1,male,Bill Stricker,1,45.1,4
1,male,Patrick Eddie,1,-8.8,4
1,female,Brittany Brewer,1,11.4,4
1,male,Darington Hobson,1,-3.3,4
1,male,Chris Owens,1,20.1,4
1,female,Marlous Nieuwveen,1,1.9,4
1,male,Derrick Zimmerman,1,5.5,4
1,male,Jeff Foote,1,-0.9,4
1,male,Shea Seals,1,4.9,4
1,male,Marcus Cousin,1,7.8,4
1,male,Alex Kirk,1,8.5,4
1,male,Kelly McCarty,1,31.7,4
1,male,Doug Bolstorff,1,2.2,4
1,male,Roland West,1,6.8,4
1,male,Ed Biedenbach,1,2.7,4
1,male,Cliff Williams,1,-3.5,4
1,male,Doug Sims,1,5.0,4
1,male,Phil Bond,1,5.3,4
1,female,Madinah Slaise,1,30.7,4
1,male,Sharrod Ford,1,0.6,4
1,male,Wayne Turner,1,-1.7,4
1,male,Pavel Podkolzin,2,-4.9,4
1,male,Tyson Wheeler,1,76.1,4
1,male,Darrell Lockhart,1,1.6,4
1,male,McKinley Singleton,1,13.3,4
1,male,Keith McCord,1,7.9,4
1,male,Torgeir Bryn,1,9.1,4
1,male,Bob Miller,1,25.0,4
1,male,Herm Hedderick,1,-0.8,4
1,female,Maimouna Diarra,1,5.1,3
1,male,Tim Ohlbrecht,1,-6.1,3
1,female,Tamara Stocks,1,3.8,3
1,female,Lindsay Taylor,1,1.8,3
1,female,Don Anielak,1,1.8,3
1,male,Patrick Ewing,1,0.6,3
1,male,Andre Dawkins,1,-5.0,3
1,male,Jim Lampley,1,8.3,3
1,male,Derrick Rowland,1,7.0,3
1,male,Lance Allred,1,-1.0,3
1,male,James Phelan,1,-4.8,3
1,male,Ed Stokes,1,6.4,3
1,male,Matt Steigenga,1,7.0,3
1,male,Derrick Rowland,1,7.0,3
1,female,Milica Vukadinovic,1,8.5,3
1,male,Luther Green,1,-9.4,3
1,male,Ernest Brown,1,-9.7,3
1,male,Thales McReynolds,1,-3.3,3
1,male,George Carter,1,21.3,3
1,female,Monique Coker,1,10.8,3
1,male,Don Anielak,1,1.8,3
1,male,Lindsay Taylor,1,1.8,3
1,female,Susan King Borchardt,1,10.4,3
1,male,Matt Steigenga,1,7.0,3
1,male,Carl Kilpatrick,1,22.7,3
1,male,Brooke Queenan,1,1.0,2
1,male,Joao Vianna,1,1.0,2
1,female,Felicia Chester,1,6.4,2
1,female,Gwen Slaughter,1,19.1,2
1,male,Miles Simon,1,-7.2,2
1,male,Casey Shaw,1,-14.9,2
1,female,Ralph Jackson,1,15.6,2
1,male,Charles Claxton,1,0.2,2
1,male,Roger Strickland,1,-0.1,2
1,male,Mike Tobey,1,-0.1,2
1,female,Rock Lee,1,1.0,2
1,female,Joao Vianna,1,1.0,2
1,female,Brooke Queenan,1,1.0,2
1,female,Kym Hope,1,12.5,2
1,female,Whitney Boddie,1,8.4,2
1,female,Adrianne Ross,1,0.5,2
1,female,Angelina Wolvert,1,9.6,2
1,female,Elissa Cunane,1,9.6,2
1,male,Barry Stevens,1,15.2,2
1,male,Keith Smart,1,0.0,2
1,male,Kannard Johnson,1,-4.6,2
1,male,Dwayne Polee,1,-11.4,2
1,female,Dana Wynne,1,51.7,2
1,female,Cornelia Gayden,1,15.6,2
1,male,Peter Aluma,1,3.1,2
1,male,Mike Hall,1,3.1,2
1,male,Jim Zoet,1,-0.8,2
1,male,Trey Gilder,1,30.9,2
1,male,Sim Bhullar,1,44.3,2
1,female,Irina Osipova,1,5.7,2
1,male,Cornelia Gayden,1,15.6,2
1,male,Rock Lee,1,1.0,2
1,male,Ralph Jackson,1,15.6,2
1,male,Yvon Joseph,1,12.8,2
1,male,Jim Garvin,1,3.9,2
1,male,Keith Langford,1,-2.4,2
1,male,Matt Walsh,1,-2.4,2
1,male,Mel Peterson,1,20.8,2
1,male,Larry Fogle,1,-0.5,2
1,male,Mike Hall,1,3.1,2
1,male,Peter Aluma,1,3.1,2
1,male,Steven Hill,1,88.3,2
1,male,Randy Holcomb,1,8.2,2
1,male,Shane Edwards,1,-1.0,2
1,male,Isaac Walthour,1,-5.4,2
1,male,Ralph Wells,1,-0.2,2
1,male,Tony Jackson,1,12.9,2
1,male,Lewis Brown,1,-18.6,2
1,male,Rich Eichhorst,1,12.2,2
1,male,Skippy Whitaker,1,-8.7,2
1,male,Tommy Kearns,1,8.8,2
1,male,Keith Langford,1,-2.4,2
1,male,Matt Walsh,1,-2.4,2
1,male,Dave Scholz,1,67.6,2
1,male,Antonio Anderson,1,-1.7,2
1,male,Roger Powell,1,-8.3,2
1,male,Brooke Queenan,1,1.0,2
1,male,Joao Vianna,1,1.0,2
1,male,Rock Lee,1,1.0,2
1,male,Carl Bailey,1,-6.8,2
1,male,Dave Gunther,1,31.6,2
1,male,Will Frazier,1,0.5,1
1,male,James Scott,1,-4.1,1
1,male,Scotty Hopson,1,-6.5,1
1,male,Earnie Killum,1,-5.3,1
1,female,Tyresa Smith,1,9.5,1
1,male,Mike Novak,1,-14.6,1
1,male,Bob Naber,1,-10.4,1
1,male,George Brown,1,-7.2,1
1,male,Andy Panko,1,0.0,0
1,male,Deng Gai,1,0.0,0
1,female,Deng Gai,1,0.0,0
1,female,Adaora Elonu,1,0.0,0
1,male,Paul Nolen,1,-20.3,0
1,male,Jim Caldwell,1,0.0,0
1,female,Aaryn Ellenberg,1,0.0,0
1,female,Ryneldi Becenti,1,0.0,0
1,male,Jim Caldwell,1,0.0,0
1,male,Pat Luckey,1,7.8,0
1,male,Al Jackson,1,-9.2,0
1,male,Patricio Garino,1,-9.2,0
1,female,MerleLynn Lange-Harris,1,6.2,0
1,male,Ken Rohloff,1,-9.6,0
1,male,Rob Rose,1,5.0,0
1,female,Guy Rucker,1,7.8,0
1,female,Pat Luckey,1,7.8,0
1,male,J.J. O'Brien,1,1.3,0
1,male,Feyonda Fitzgerald,1,1.3,0
1,female,Deng Gai,1,0.0,0
1,female,Adaora Elonu,1,0.0,0
1,female,Aaryn Ellenberg,1,0.0,0
1,male,Slavko Vranes,1,-20.4,0
1,male,Maurice Baker,3,-0.13,0
1,female,Ryneldi Becenti,1,0.0,0
1,male,Gani Lawal,1,-9.1,0
1,female,Angela Aycock,1,8.0,0
1,male,Terrance Roberson,1,-15.0,0
1,male,Ray Radziszewski,1,-8.9,0
1,male,Keith Benson,1,6.0,0
1,male,Aleah Goodman,1,6.0,0
1,male,Forest Able,1,-41.1,0
1,male,LaMark Baker,1,-46.6,0
1,male,Chris McCray,1,-20.7,0
1,male,Adaora Elonu,1,0.0,0
1,male,Aaryn Ellenberg,1,0.0,0
1,male,Ryneldi Becenti,1,0.0,0
1,male,Guy Rucker,1,7.8,0
1,male,Cedric Hunter,1,0.0,0
1,male,Larry Sykes,1,0.0,0
1,male,Jason Miskiri,1,-12.4,0
1,female,Feyonda Fitzgerald,1,1.3,0
1,female,J.J. O'Brien,1,1.3,0
1,male,Stan Washington,1,-10.3,0
1,female,Aleah Goodman,1,6.0,0
1,female,Keith Benson,1,6.0,0
1,male,Jim Caldwell,1,0.0,0
1,male,Cedric Hunter,1,0.0,0
1,male,Barry Sumpter,1,-30.2,0
1,male,Al Jackson,1,-9.2,0
1,male,Larry Sykes,1,0.0,0
1,male,Andy Panko,1,0.0,0
1,male,Deng Gai,1,0.0,0
1,male,Adaora Elonu,1,0.0,0
1,male,Aaryn Ellenberg,1,0.0,0
1,male,Ryneldi Becenti,1,0.0,0
1,male,Derrick Phelps,1,-17.3,0
1,male,Brandin Knight,1,-1.2,0
1,male,Ibo Kutluay,1,-12.9,0
1,female,Ambrosia Anderson,1,5.1,0
1,male,Martynas Andriuskevicius,1,15.5,0
1,male,Jerrelle Benimon,1,4.7,0
1,male,Dexter Shouse,1,-6.8,0
1,male,Jim Caldwell,1,0.0,0
1,male,Cedric Hunter,1,0.0,0
1,male,Larry Sykes,1,0.0,0
1,male,Patricio Garino,1,-9.2,0
1,female,Jim Caldwell,1,0.0,0
1,female,Cedric Hunter,1,0.0,0
1,female,Larry Sykes,1,0.0,0
1,female,Andy Panko,1,0.0,0
1,male,Cedric Hunter,1,0.0,0
1,male,Trevor Winter,1,-4.3,0
1,male,Ryneldi Becenti,1,0.0,0
1,male,Aaryn Ellenberg,1,0.0,0
1,male,Adaora Elonu,1,0.0,0
1,male,Deng Gai,1,0.0,0
1,male,Andy Panko,1,0.0,0
1,male,David Wear,1,2.4,0
1,female,E.C. Hill,1,2.6,0
1,female,Adaora Elonu,1,0.0,0
1,female,Aaryn Ellenberg,1,0.0,0
1,male,Michael McDonald,1,-22.1,0
1,female,Jim Caldwell,1,0.0,0
1,female,Cedric Hunter,1,0.0,0
1,female,Larry Sykes,1,0.0,0
1,female,Andy Panko,1,0.0,0
1,female,Deng Gai,1,0.0,0
1,female,Andy Panko,1,0.0,0
1,female,Larry Sykes,1,0.0,0
1,female,Cedric Hunter,1,0.0,0
1,female,Jim Caldwell,1,0.0,0
1,male,Jonathan Kerner,1,-15.2,0
1,female,Ryneldi Becenti,1,0.0,0
1,male,Norm Grekin,1,-23.3,0
1,male,Tom Hovasse,1,0.2,0
1,male,Kalin Lucas,1,-0.7,0
1,male,Larry Sykes,1,0.0,0
1,male,Andy Panko,1,0.0,0
1,male,Deng Gai,1,0.0,0
1,male,Adaora Elonu,1,0.0,0
1,male,Aaryn Ellenberg,1,0.0,0
1,male,Ryneldi Becenti,1,0.0,0
1,male,Ron Crevier,3,-31.57,0
